classe,fichier,contraste,bords,couleur,verdict
Racing,Ridge_Racer_Type_4_PS1_0358.jpg,44.1,9.31,5.7,garde
Racing,Ridge_Racer_Type_4_PS1_0359.jpg,44.1,15.30,111.1,garde
Racing,Ridge_Racer_Type_4_PS1_0360.jpg,51.3,17.80,92.0,garde
Racing,Ridge_Racer_Type_4_PS1_0363.jpg,41.2,15.49,53.7,garde
Racing,Ridge_Racer_Type_4_PS1_0364.jpg,36.8,11.08,9.8,garde
Racing,Ridge_Racer_Type_4_PS1_0365.jpg,35.2,11.00,48.8,garde
Racing,Ridge_Racer_Type_4_PS1_0366.jpg,40.9,11.97,14.0,garde
Racing,Ridge_Racer_Type_4_PS1_0367.jpg,34.4,11.79,46.9,garde
Racing,Ridge_Racer_Type_4_PS1_0368.jpg,41.3,12.82,46.6,garde
Racing,Ridge_Racer_Type_4_PS1_0369.jpg,39.8,9.50,43.7,garde
Racing,Ridge_Racer_Type_4_PS1_0370.jpg,34.4,6.91,47.5,garde
Racing,Ridge_Racer_Type_4_PS1_0371.jpg,36.7,8.16,37.7,garde
Racing,Ridge_Racer_Type_4_PS1_0372.jpg,26.9,8.65,56.1,garde
Racing,Ridge_Racer_Type_4_PS1_0373.jpg,23.6,4.16,13.9,garde
Racing,Ridge_Racer_Type_4_PS1_0374.jpg,30.7,7.23,20.0,garde
Racing,Ridge_Racer_Type_4_PS1_0375.jpg,51.7,16.34,92.1,garde
Racing,Ridge_Racer_Type_4_PS1_0378.jpg,30.9,8.88,66.3,garde
Racing,Ridge_Racer_Type_4_PS1_0379.jpg,32.8,4.26,20.5,garde
Racing,Ridge_Racer_Type_4_PS1_0380.jpg,39.5,12.71,13.3,garde
Racing,Ridge_Racer_Type_4_PS1_0381.jpg,36.3,13.17,23.8,garde
Racing,Ridge_Racer_Type_4_PS1_0382.jpg,36.4,11.96,19.4,garde
Racing,Ridge_Racer_Type_4_PS1_0383.jpg,37.8,12.56,13.8,garde
Racing,Ridge_Racer_Type_4_PS1_0384.jpg,39.4,12.46,16.7,garde
Racing,Ridge_Racer_Type_4_PS1_0385.jpg,38.5,13.23,23.4,garde
Racing,Ridge_Racer_Type_4_PS1_0386.jpg,38.2,14.70,26.7,garde
Racing,Ridge_Racer_Type_4_PS1_0387.jpg,37.5,12.69,17.9,garde
Racing,Ridge_Racer_Type_4_PS1_0388.jpg,38.2,12.79,13.8,garde
Racing,Ridge_Racer_Type_4_PS1_0389.jpg,37.4,12.52,26.4,garde
Racing,Ridge_Racer_Type_4_PS1_0390.jpg,34.6,13.76,28.0,garde
Racing,Ridge_Racer_Type_4_PS1_0391.jpg,35.9,12.06,17.5,garde
Racing,Ridge_Racer_Type_4_PS1_0393.jpg,23.0,4.59,21.9,garde
Racing,Ridge_Racer_Type_4_PS1_0397.jpg,57.1,12.61,97.9,garde
Racing,Ridge_Racer_Type_4_PS1_0398.jpg,57.0,12.09,98.0,garde
Racing,Ridge_Racer_Type_4_PS1_0401.jpg,53.0,14.67,31.2,garde
Racing,Ridge_Racer_Type_4_PS1_0402.jpg,43.8,11.26,28.7,garde
Racing,Ridge_Racer_Type_4_PS1_0403.jpg,52.0,9.62,26.4,garde
Racing,Ridge_Racer_Type_4_PS1_0404.jpg,47.4,10.56,29.9,garde
Racing,Ridge_Racer_Type_4_PS1_0405.jpg,41.6,11.10,32.4,garde
Racing,Ridge_Racer_Type_4_PS1_0406.jpg,52.4,14.13,25.3,garde
Racing,Ridge_Racer_Type_4_PS1_0407.jpg,48.2,12.89,22.2,garde
Racing,Ridge_Racer_Type_4_PS1_0408.jpg,48.9,13.48,25.6,garde
Racing,Ridge_Racer_Type_4_PS1_0409.jpg,44.5,10.91,29.4,garde
Racing,Ridge_Racer_Type_4_PS1_0410.jpg,51.4,10.70,25.7,garde
Racing,Ridge_Racer_Type_4_PS1_0411.jpg,52.2,13.77,30.4,garde
Racing,Ridge_Racer_Type_4_PS1_0412.jpg,62.1,10.38,24.5,garde
Racing,Ridge_Racer_Type_4_PS1_0413.jpg,55.5,11.99,32.2,garde
Racing,Ridge_Racer_Type_4_PS1_0414.jpg,45.9,11.97,31.9,garde
Racing,Ridge_Racer_Type_4_PS1_0415.jpg,40.8,8.29,18.9,garde
Racing,Ridge_Racer_Type_4_PS1_0416.jpg,36.8,6.31,29.7,garde
Racing,Ridge_Racer_Type_4_PS1_0417.jpg,39.0,5.81,27.8,garde
Racing,Ridge_Racer_Type_4_PS1_0418.jpg,68.5,6.45,23.3,garde
Racing,Ridge_Racer_Type_4_PS1_0419.jpg,34.2,6.51,19.1,garde
Racing,Ridge_Racer_Type_4_PS1_0420.jpg,35.7,17.01,14.8,garde
Racing,Ridge_Racer_Type_4_PS1_0421.jpg,51.8,11.01,95.4,garde
Racing,Ridge_Racer_Type_4_PS1_0423.jpg,34.4,9.33,106.9,garde
Racing,Ridge_Racer_Type_4_PS1_0425.jpg,44.4,15.27,111.6,garde
Racing,Ridge_Racer_Type_4_PS1_0426.jpg,58.3,14.78,91.6,garde
Racing,Ridge_Racer_Type_4_PS1_0427.jpg,26.2,9.08,81.6,garde
Racing,Ridge_Racer_Type_4_PS1_0429.jpg,39.5,13.08,9.6,garde
Racing,Ridge_Racer_Type_4_PS1_0430.jpg,38.5,13.33,14.6,garde
Racing,Ridge_Racer_Type_4_PS1_0431.jpg,39.8,12.64,9.8,garde
Racing,Ridge_Racer_Type_4_PS1_0432.jpg,40.1,13.46,12.6,garde
Racing,Ridge_Racer_Type_4_PS1_0433.jpg,38.7,12.90,10.7,garde
Racing,Ridge_Racer_Type_4_PS1_0434.jpg,40.0,13.13,13.9,garde
Racing,Ridge_Racer_Type_4_PS1_0435.jpg,43.4,14.35,25.6,garde
Racing,Ridge_Racer_Type_4_PS1_0436.jpg,39.9,14.17,27.9,garde
Racing,Ridge_Racer_Type_4_PS1_0437.jpg,40.5,13.54,21.3,garde
Racing,Ridge_Racer_Type_4_PS1_0438.jpg,44.6,15.90,16.7,garde
Racing,Ridge_Racer_Type_4_PS1_0439.jpg,42.7,16.29,20.3,garde
Racing,Ridge_Racer_Type_4_PS1_0442.jpg,24.6,4.41,22.9,garde
Racing,Ridge_Racer_Type_4_PS1_0443.jpg,19.8,3.78,12.0,garde
Racing,Ridge_Racer_Type_4_PS1_0445.jpg,32.9,6.15,23.4,garde
Racing,Ridge_Racer_Type_4_PS1_0446.jpg,49.3,8.51,102.3,garde
Racing,Ridge_Racer_Type_4_PS1_0447.jpg,49.4,11.70,104.5,garde
Racing,Ridge_Racer_Type_4_PS1_0448.jpg,36.4,4.86,10.4,garde
Racing,Ridge_Racer_Type_4_PS1_0449.jpg,39.2,2.82,15.9,garde
Racing,Ridge_Racer_Type_4_PS1_0453.jpg,36.5,3.81,24.3,garde
Racing,Ridge_Racer_Type_4_PS1_0456.jpg,29.6,6.68,45.2,garde
Racing,Ridge_Racer_Type_4_PS1_0457.jpg,25.3,4.19,34.9,garde
Racing,Ridge_Racer_Type_4_PS1_0458.jpg,29.2,7.32,25.4,garde
Racing,Ridge_Racer_Type_4_PS1_0459.jpg,39.5,9.51,54.2,garde
Racing,Ridge_Racer_Type_4_PS1_0461.jpg,22.2,6.45,15.6,garde
Racing,Ridge_Racer_Type_4_PS1_0463.jpg,22.4,5.35,13.7,garde
Racing,Ridge_Racer_Type_4_PS1_0464.jpg,26.7,6.66,37.3,garde
Racing,Ridge_Racer_Type_4_PS1_0466.jpg,21.4,2.51,24.5,garde
Racing,Ridge_Racer_Type_4_PS1_0467.jpg,64.2,12.64,102.8,garde
Racing,Ridge_Racer_Type_4_PS1_0468.jpg,36.0,9.41,108.3,garde
Racing,Ridge_Racer_Type_4_PS1_0469.jpg,40.6,7.19,12.8,garde
Racing,Ridge_Racer_Type_4_PS1_0470.jpg,48.7,15.12,108.4,garde
Racing,Ridge_Racer_Type_4_PS1_0471.jpg,35.5,10.97,16.5,garde
Racing,Ridge_Racer_Type_4_PS1_0472.jpg,31.1,10.63,20.3,garde
Racing,Ridge_Racer_Type_4_PS1_0473.jpg,36.4,11.74,19.3,garde
Racing,Ridge_Racer_Type_4_PS1_0474.jpg,34.5,9.53,20.2,garde
Racing,Ridge_Racer_Type_4_PS1_0475.jpg,31.9,9.29,12.6,garde
Racing,Ridge_Racer_Type_4_PS1_0476.jpg,29.3,9.61,21.4,garde
Racing,Ridge_Racer_Type_4_PS1_0477.jpg,30.5,10.42,21.4,garde
Racing,Ridge_Racer_Type_4_PS1_0478.jpg,43.8,9.46,34.8,garde
Racing,Ridge_Racer_Type_4_PS1_0479.jpg,34.8,8.50,18.7,garde
Racing,Ridge_Racer_Type_4_PS1_0480.jpg,37.7,11.34,17.0,garde
Racing,Ridge_Racer_Type_4_PS1_0481.jpg,38.4,11.37,21.7,garde
Racing,Ridge_Racer_Type_4_PS1_0482.jpg,42.4,11.22,27.7,garde
Racing,Ridge_Racer_Type_4_PS1_0483.jpg,25.4,5.95,19.5,garde
Racing,Ridge_Racer_Type_4_PS1_0484.jpg,36.4,3.72,29.4,garde
Racing,Ridge_Racer_Type_4_PS1_0487.jpg,61.8,11.01,25.3,garde
Racing,Ridge_Racer_Type_4_PS1_0488.jpg,54.3,11.58,106.1,garde
Racing,Ridge_Racer_Type_4_PS1_0489.jpg,42.7,17.22,109.1,garde
Racing,Ridge_Racer_Type_4_PS1_0492.jpg,36.2,6.10,100.4,garde
Racing,Ridge_Racer_Type_4_PS1_0493.jpg,48.9,16.17,102.6,garde
Racing,Ridge_Racer_Type_4_PS1_0496.jpg,40.5,8.42,104.5,garde
Racing,Ridge_Racer_Type_4_PS1_0500.jpg,45.1,14.85,45.7,garde
Racing,Ridge_Racer_Type_4_PS1_0501.jpg,36.1,10.80,10.6,garde
Racing,Ridge_Racer_Type_4_PS1_0502.jpg,57.7,11.08,48.2,garde
Racing,Ridge_Racer_Type_4_PS1_0503.jpg,38.7,11.13,27.1,garde
Racing,Ridge_Racer_Type_4_PS1_0504.jpg,50.2,11.75,24.5,garde
Racing,Ridge_Racer_Type_4_PS1_0505.jpg,47.5,12.50,61.3,garde
Racing,Ridge_Racer_Type_4_PS1_0506.jpg,52.2,14.04,48.9,garde
Racing,Ridge_Racer_Type_4_PS1_0507.jpg,38.2,12.34,22.6,garde
Racing,Ridge_Racer_Type_4_PS1_0508.jpg,45.3,11.74,57.0,garde
Racing,Ridge_Racer_Type_4_PS1_0509.jpg,42.8,14.30,30.1,garde
Racing,Ridge_Racer_Type_4_PS1_0510.jpg,60.1,7.84,43.2,garde
Racing,Ridge_Racer_Type_4_PS1_0511.jpg,30.4,3.34,23.0,garde
Racing,Ridge_Racer_Type_4_PS1_0512.jpg,26.5,4.91,23.9,garde
Racing,Ridge_Racer_Type_4_PS1_0513.jpg,42.8,8.80,22.5,garde
Racing,Ridge_Racer_Type_4_PS1_0515.jpg,57.0,13.34,116.9,garde
Racing,Ridge_Racer_Type_4_PS1_0516.jpg,21.4,5.45,42.5,garde
Racing,Ridge_Racer_Type_4_PS1_0518.jpg,60.0,9.57,37.4,garde
Racing,Ridge_Racer_Type_4_PS1_0519.jpg,35.4,12.08,15.4,garde
Racing,Ridge_Racer_Type_4_PS1_0520.jpg,39.5,10.23,11.9,garde
Racing,Ridge_Racer_Type_4_PS1_0521.jpg,36.0,11.17,11.4,garde
Racing,Ridge_Racer_Type_4_PS1_0522.jpg,34.8,11.32,15.1,garde
Racing,Ridge_Racer_Type_4_PS1_0523.jpg,54.8,9.47,28.4,garde
Racing,Ridge_Racer_Type_4_PS1_0524.jpg,63.2,11.08,41.3,garde
Racing,Ridge_Racer_Type_4_PS1_0525.jpg,41.0,10.75,19.5,garde
Racing,Ridge_Racer_Type_4_PS1_0526.jpg,38.7,11.20,16.3,garde
Racing,Ridge_Racer_Type_4_PS1_0527.jpg,35.2,12.23,28.7,garde
Racing,Ridge_Racer_Type_4_PS1_0528.jpg,43.4,11.63,20.2,garde
Racing,Ridge_Racer_Type_4_PS1_0529.jpg,65.1,10.32,41.5,garde
Racing,Ridge_Racer_Type_4_PS1_0530.jpg,62.4,5.97,37.1,garde
Racing,Ridge_Racer_Type_4_PS1_0532.jpg,42.6,5.16,26.6,garde
Racing,Ridge_Racer_Type_4_PS1_0533.jpg,30.8,5.06,18.8,garde
Racing,Ridge_Racer_Type_4_PS1_0534.jpg,18.2,3.77,15.7,garde
Racing,Ridge_Racer_Type_4_PS1_0535.jpg,60.4,6.23,40.9,garde
Racing,Ridge_Racer_Type_4_PS1_0536.jpg,53.5,11.07,94.9,garde
Racing,Ridge_Racer_Type_4_PS1_0539.jpg,33.4,8.83,107.2,garde
Racing,Ridge_Racer_Type_4_PS1_0540.jpg,32.3,6.15,33.2,garde
Racing,Ridge_Racer_Type_4_PS1_0542.jpg,48.6,16.66,102.4,garde
Racing,Ridge_Racer_Type_4_PS1_0544.jpg,39.9,8.68,57.8,garde
Racing,Ridge_Racer_Type_4_PS1_0545.jpg,40.2,12.48,9.7,garde
Racing,Ridge_Racer_Type_4_PS1_0546.jpg,38.9,13.61,17.6,garde
Racing,Ridge_Racer_Type_4_PS1_0547.jpg,41.3,14.57,10.6,garde
Racing,Ridge_Racer_Type_4_PS1_0548.jpg,37.1,12.72,22.6,garde
Racing,Ridge_Racer_Type_4_PS1_0549.jpg,45.0,12.94,21.0,garde
Racing,Ridge_Racer_Type_4_PS1_0550.jpg,40.1,12.79,15.3,garde
Racing,Ridge_Racer_Type_4_PS1_0551.jpg,45.0,14.12,12.6,garde
Racing,Ridge_Racer_Type_4_PS1_0552.jpg,40.2,13.23,8.8,garde
Racing,Ridge_Racer_Type_4_PS1_0553.jpg,45.3,11.24,20.8,garde
Racing,Ridge_Racer_Type_4_PS1_0554.jpg,35.0,12.53,19.1,garde
Racing,Ridge_Racer_Type_4_PS1_0555.jpg,40.2,14.24,21.9,garde
Racing,Ridge_Racer_Type_4_PS1_0556.jpg,40.4,15.23,16.9,garde
Racing,Ridge_Racer_Type_4_PS1_0557.jpg,38.9,12.75,21.1,garde
Racing,Ridge_Racer_Type_4_PS1_0558.jpg,36.7,8.51,20.3,garde
Racing,Ridge_Racer_Type_4_PS1_0559.jpg,19.1,3.85,11.9,garde
Racing,Ridge_Racer_Type_4_PS1_0560.jpg,23.2,7.49,10.8,garde
Racing,Ridge_Racer_Type_4_PS1_0563.jpg,51.6,11.08,105.2,garde
Racing,Ridge_Racer_Type_4_PS1_0566.jpg,41.4,8.32,38.1,garde
Racing,Ridge_Racer_Type_4_PS1_0567.jpg,40.7,11.58,17.6,garde
Racing,Ridge_Racer_Type_4_PS1_0568.jpg,40.0,12.13,17.2,garde
Racing,Ridge_Racer_Type_4_PS1_0569.jpg,38.0,12.32,20.4,garde
Racing,Ridge_Racer_Type_4_PS1_0570.jpg,34.6,11.69,19.5,garde
Racing,Ridge_Racer_Type_4_PS1_0571.jpg,42.7,13.90,13.6,garde
Racing,Ridge_Racer_Type_4_PS1_0572.jpg,48.1,10.75,16.5,garde
Racing,Ridge_Racer_Type_4_PS1_0573.jpg,36.2,11.13,29.8,garde
Racing,Ridge_Racer_Type_4_PS1_0574.jpg,37.5,12.04,12.2,garde
Racing,Ridge_Racer_Type_4_PS1_0575.jpg,35.4,11.88,17.0,garde
Racing,Ridge_Racer_Type_4_PS1_0576.jpg,37.8,11.38,17.8,garde
Racing,Ridge_Racer_Type_4_PS1_0577.jpg,41.5,10.71,26.4,garde
Racing,Ridge_Racer_Type_4_PS1_0578.jpg,39.4,13.04,21.2,garde
Racing,Ridge_Racer_Type_4_PS1_0579.jpg,42.8,11.96,22.3,garde
Racing,Ridge_Racer_Type_4_PS1_0580.jpg,32.2,7.88,33.8,garde
Racing,Ridge_Racer_Type_4_PS1_0581.jpg,39.8,8.93,17.6,garde
Racing,Ridge_Racer_Type_4_PS1_0582.jpg,57.9,7.93,14.3,garde
Racing,Ridge_Racer_Type_4_PS1_0583.jpg,23.7,7.20,15.4,garde
Racing,Ridge_Racer_Type_4_PS1_0584.jpg,59.6,9.44,21.8,garde
Racing,Ridge_Racer_Type_4_PS1_0585.jpg,64.1,11.94,113.6,garde
Racing,Ridge_Racer_Type_4_PS1_0586.jpg,55.8,14.89,116.9,garde
Racing,Ridge_Racer_Type_4_PS1_0588.jpg,37.6,8.33,27.6,garde
Racing,Ridge_Racer_Type_4_PS1_0589.jpg,43.7,15.18,110.7,garde
Racing,Ridge_Racer_Type_4_PS1_0593.jpg,30.9,11.26,48.3,garde
Racing,Ridge_Racer_Type_4_PS1_0594.jpg,38.2,10.40,14.8,garde
Racing,Ridge_Racer_Type_4_PS1_0595.jpg,39.7,13.14,42.6,garde
Racing,Ridge_Racer_Type_4_PS1_0596.jpg,30.1,10.29,12.8,garde
Racing,Ridge_Racer_Type_4_PS1_0597.jpg,34.9,9.67,48.1,garde
Racing,Ridge_Racer_Type_4_PS1_0598.jpg,39.6,11.85,12.5,garde
Racing,Ridge_Racer_Type_4_PS1_0599.jpg,38.7,12.06,53.1,garde
Racing,Ridge_Racer_Type_4_PS1_0600.jpg,24.8,5.42,37.4,garde
Racing,Ridge_Racer_Type_4_PS1_0601.jpg,36.3,4.96,13.9,garde
Racing,Ridge_Racer_Type_4_PS1_0602.jpg,25.6,6.71,63.1,garde
Racing,Ridge_Racer_Type_4_PS1_0603.jpg,28.3,6.50,11.5,garde
Racing,Ridge_Racer_Type_4_PS1_0604.jpg,35.6,9.28,22.0,garde
Racing,Ridge_Racer_Type_4_PS1_0607.jpg,49.4,15.89,101.0,garde
Racing,Ridge_Racer_Type_4_PS1_0609.jpg,28.8,8.24,65.0,garde
Racing,Ridge_Racer_Type_4_PS1_0611.jpg,42.1,13.24,19.1,garde
Racing,Ridge_Racer_Type_4_PS1_0612.jpg,38.9,13.03,23.3,garde
Racing,Ridge_Racer_Type_4_PS1_0613.jpg,46.2,16.48,35.2,garde
Racing,Ridge_Racer_Type_4_PS1_0614.jpg,37.3,12.56,13.1,garde
Racing,Ridge_Racer_Type_4_PS1_0615.jpg,41.3,13.81,20.5,garde
Racing,Ridge_Racer_Type_4_PS1_0616.jpg,42.1,14.83,22.7,garde
Racing,Ridge_Racer_Type_4_PS1_0617.jpg,37.5,15.98,31.6,garde
Racing,Ridge_Racer_Type_4_PS1_0618.jpg,36.7,12.55,15.3,garde
Racing,Ridge_Racer_Type_4_PS1_0619.jpg,43.1,14.23,26.8,garde
Racing,Ridge_Racer_Type_4_PS1_0620.jpg,37.7,12.90,21.0,garde
Racing,Ridge_Racer_Type_4_PS1_0621.jpg,46.0,14.89,33.9,garde
Racing,Ridge_Racer_Type_4_PS1_0622.jpg,37.1,13.58,21.9,garde
Racing,Ridge_Racer_Type_4_PS1_0624.jpg,21.7,5.19,19.9,garde
Racing,Ridge_Racer_Type_4_PS1_0625.jpg,27.5,4.98,23.5,garde
Racing,Ridge_Racer_Type_4_PS1_0628.jpg,59.3,11.38,98.2,garde
Racing,Ridge_Racer_Type_4_PS1_0631.jpg,26.3,9.59,80.5,garde
Racing,Ridge_Racer_Type_4_PS1_0632.jpg,37.8,6.62,43.2,garde
Racing,Ridge_Racer_Type_4_PS1_0633.jpg,55.5,12.61,28.0,garde
Racing,Ridge_Racer_Type_4_PS1_0634.jpg,54.2,12.59,22.9,garde
Racing,Ridge_Racer_Type_4_PS1_0635.jpg,45.1,12.41,29.1,garde
Racing,Ridge_Racer_Type_4_PS1_0636.jpg,45.5,12.45,28.5,garde
Racing,Ridge_Racer_Type_4_PS1_0637.jpg,55.2,11.94,25.3,garde
Racing,Ridge_Racer_Type_4_PS1_0638.jpg,44.5,13.70,28.8,garde
Racing,Ridge_Racer_Type_4_PS1_0639.jpg,48.6,12.50,31.3,garde
Racing,Ridge_Racer_Type_4_PS1_0640.jpg,56.3,11.25,24.8,garde
Racing,Ridge_Racer_Type_4_PS1_0641.jpg,44.0,11.79,26.6,garde
Racing,Ridge_Racer_Type_4_PS1_0642.jpg,62.3,12.09,29.1,garde
Racing,Ridge_Racer_Type_4_PS1_0643.jpg,45.8,15.45,23.8,garde
Racing,Ridge_Racer_Type_4_PS1_0644.jpg,41.1,12.51,22.3,garde
Racing,Ridge_Racer_Type_4_PS1_0645.jpg,43.7,11.59,36.3,garde
Racing,Ridge_Racer_Type_4_PS1_0647.jpg,25.7,5.79,30.5,garde
Racing,Ridge_Racer_Type_4_PS1_0648.jpg,35.9,4.44,25.5,garde
Racing,Ridge_Racer_Type_4_PS1_0649.jpg,45.4,3.89,28.8,garde
Racing,Ridge_Racer_Type_4_PS1_0650.jpg,28.5,4.37,22.3,garde
Racing,Ridge_Racer_Type_4_PS1_0652.jpg,56.1,12.40,97.9,garde
Racing,Ridge_Racer_Type_4_PS1_0656.jpg,33.3,9.06,107.2,garde
Racing,Ridge_Racer_Type_4_PS1_0657.jpg,36.8,7.99,8.6,garde
Racing,Ridge_Racer_Type_4_PS1_0660.jpg,49.7,15.60,101.9,garde
Racing,Ridge_Racer_Type_4_PS1_0662.jpg,40.2,15.86,16.5,garde
Racing,Ridge_Racer_Type_4_PS1_0663.jpg,38.8,13.26,20.6,garde
Racing,Ridge_Racer_Type_4_PS1_0664.jpg,39.4,13.04,13.6,garde
Racing,Ridge_Racer_Type_4_PS1_0665.jpg,38.8,14.94,17.4,garde
Racing,Ridge_Racer_Type_4_PS1_0666.jpg,38.8,14.24,14.1,garde
Racing,Ridge_Racer_Type_4_PS1_0667.jpg,41.4,12.90,19.7,garde
Racing,Ridge_Racer_Type_4_PS1_0668.jpg,45.5,15.75,24.3,garde
Racing,Ridge_Racer_Type_4_PS1_0669.jpg,39.0,14.08,20.3,garde
Racing,Ridge_Racer_Type_4_PS1_0670.jpg,45.5,14.46,28.2,garde
Racing,Ridge_Racer_Type_4_PS1_0671.jpg,40.6,14.62,15.9,garde
Racing,Ridge_Racer_Type_4_PS1_0672.jpg,41.9,14.76,18.3,garde
Racing,Ridge_Racer_Type_4_PS1_0673.jpg,40.4,14.28,19.6,garde
Racing,Ridge_Racer_Type_4_PS1_0674.jpg,25.0,4.12,12.6,garde
Racing,Ridge_Racer_Type_4_PS1_0676.jpg,36.4,3.90,14.6,garde
Racing,Ridge_Racer_Type_4_PS1_0677.jpg,18.9,4.32,15.9,garde
Racing,Ridge_Racer_Type_4_PS1_0678.jpg,32.1,14.72,16.1,garde
Racing,Ridge_Racer_Type_4_PS1_0679.jpg,42.1,5.53,14.0,garde
Racing,Ridge_Racer_Type_4_PS1_0680.jpg,51.0,12.02,105.2,garde
Racing,Ridge_Racer_Type_4_PS1_0684.jpg,44.5,6.97,15.7,garde
Racing,Ridge_Racer_Type_4_PS1_0685.jpg,46.5,8.87,15.6,garde
Racing,Ridge_Racer_Type_4_PS1_0686.jpg,50.0,10.06,16.2,garde
Racing,Ridge_Racer_Type_4_PS1_0688.jpg,37.1,3.75,24.6,garde
Racing,Ridge_Racer_Type_4_PS1_0691.jpg,28.9,6.37,44.0,garde
Racing,Ridge_Racer_Type_4_PS1_0692.jpg,24.0,4.55,37.0,garde
Racing,Ridge_Racer_Type_4_PS1_0693.jpg,30.4,8.16,30.1,garde
Racing,Ridge_Racer_Type_4_PS1_0694.jpg,21.8,5.11,16.9,garde
Racing,Ridge_Racer_Type_4_PS1_0696.jpg,23.0,6.38,16.2,garde
Racing,Ridge_Racer_Type_4_PS1_0699.jpg,26.4,6.37,42.4,garde
Racing,Ridge_Racer_Type_4_PS1_0702.jpg,21.0,5.68,65.0,garde
Racing,Ridge_Racer_Type_4_PS1_0703.jpg,29.1,3.78,30.8,garde
Racing,Ridge_Racer_Type_4_PS1_0704.jpg,40.1,6.40,84.8,garde
Racing,Ridge_Racer_Type_4_PS1_0706.jpg,30.8,8.25,10.3,garde
Racing,Ridge_Racer_Type_4_PS1_0707.jpg,32.0,9.25,12.4,garde
Racing,Ridge_Racer_Type_4_PS1_0708.jpg,29.8,7.88,10.7,garde
Racing,Ridge_Racer_Type_4_PS1_0709.jpg,31.4,8.96,14.6,garde
Racing,Ridge_Racer_Type_4_PS1_0710.jpg,31.2,9.92,16.0,garde
Racing,Ridge_Racer_Type_4_PS1_0711.jpg,31.7,9.39,14.4,garde
Racing,Ridge_Racer_Type_4_PS1_0712.jpg,33.1,9.29,24.1,garde
Racing,Ridge_Racer_Type_4_PS1_0713.jpg,37.3,10.61,21.6,garde
Racing,Ridge_Racer_Type_4_PS1_0714.jpg,32.6,8.95,22.1,garde
Racing,Ridge_Racer_Type_4_PS1_0715.jpg,35.3,11.64,21.8,garde
Racing,Ridge_Racer_Type_4_PS1_0716.jpg,34.5,9.76,15.5,garde
Racing,Ridge_Racer_Type_4_PS1_0718.jpg,22.9,5.03,11.8,garde
Racing,Ridge_Racer_Type_4_PS1_0720.jpg,19.7,5.50,15.6,garde
Racing,Ridge_Racer_Type_4_PS1_0722.jpg,32.7,5.52,54.5,garde
Racing,Ridge_Racer_Type_4_PS1_0723.jpg,47.3,15.49,109.3,garde
Racing,Ridge_Racer_Type_4_PS1_0724.jpg,41.5,16.63,114.4,garde
Racing,Ridge_Racer_Type_4_PS1_0725.jpg,29.9,5.19,48.6,garde
Racing,Ridge_Racer_Type_4_PS1_0728.jpg,60.6,14.75,93.9,garde
Racing,Ridge_Racer_Type_4_PS1_0730.jpg,60.5,15.90,94.1,garde
Racing,Ridge_Racer_Type_4_PS1_0731.jpg,43.1,8.15,105.8,garde
Racing,Ridge_Racer_Type_4_PS1_0734.jpg,26.0,9.08,79.8,garde
Racing,Ridge_Racer_Type_4_PS1_0736.jpg,43.6,10.28,48.6,garde
Racing,Ridge_Racer_Type_4_PS1_0737.jpg,48.4,14.15,37.9,garde
Racing,Ridge_Racer_Type_4_PS1_0738.jpg,39.2,12.17,26.6,garde
Racing,Ridge_Racer_Type_4_PS1_0739.jpg,41.0,11.69,47.5,garde
Racing,Ridge_Racer_Type_4_PS1_0740.jpg,42.2,13.39,40.9,garde
Racing,Ridge_Racer_Type_4_PS1_0741.jpg,74.7,14.21,42.9,garde
Racing,Ridge_Racer_Type_4_PS1_0742.jpg,39.1,12.78,20.0,garde
Racing,Ridge_Racer_Type_4_PS1_0743.jpg,39.8,11.87,30.1,garde
Racing,Ridge_Racer_Type_4_PS1_0744.jpg,48.2,14.73,22.5,garde
Racing,Ridge_Racer_Type_4_PS1_0745.jpg,47.4,9.04,27.3,garde
Racing,Ridge_Racer_Type_4_PS1_0746.jpg,45.6,8.16,35.0,garde
Racing,Ridge_Racer_Type_4_PS1_0747.jpg,22.6,4.99,27.5,garde
Racing,Ridge_Racer_Type_4_PS1_0748.jpg,32.8,7.50,16.4,garde
Racing,Ridge_Racer_Type_4_PS1_0749.jpg,32.3,6.12,13.4,garde
Racing,Ridge_Racer_Type_4_PS1_0750.jpg,19.6,3.51,13.2,garde
Racing,Ridge_Racer_Type_4_PS1_0751.jpg,59.0,15.00,115.9,garde
Racing,Ridge_Racer_Type_4_PS1_0752.jpg,58.9,14.59,116.0,garde
Racing,Ridge_Racer_Type_4_PS1_0753.jpg,21.2,5.06,42.1,garde
Racing,Ridge_Racer_Type_4_PS1_0755.jpg,59.9,11.86,39.1,garde
Racing,Ridge_Racer_Type_4_PS1_0756.jpg,32.7,10.98,16.2,garde
Racing,Ridge_Racer_Type_4_PS1_0757.jpg,41.1,10.21,10.9,garde
Racing,Ridge_Racer_Type_4_PS1_0758.jpg,35.8,12.08,13.1,garde
Racing,Ridge_Racer_Type_4_PS1_0759.jpg,35.1,10.04,9.1,garde
Racing,Ridge_Racer_Type_4_PS1_0760.jpg,55.6,9.44,30.4,garde
Racing,Ridge_Racer_Type_4_PS1_0761.jpg,52.5,14.05,35.6,garde
Racing,Ridge_Racer_Type_4_PS1_0762.jpg,38.0,13.53,26.7,garde
